artist,id,name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,popularity
Deorro,1tq4UL9BB7BHuT6eorlX3X,All This Time,0.66,0.857,2.0,-5.218999999999999,1.0,0.321,0.1669999999999999,1.36e-05,0.119,0.233,130.069,41
Kaskade,2aFAmDBycyEnj3lcS95JMe,With You - LöKii Remix,0.708,0.727,9.0,-7.647,1.0,0.0389,0.0201,0.6759999999999999,0.37,0.512,120.012,55
Matisse & Sadko,7thOGpKaWpPotq2U37UItx,Fade Away,0.627,0.778,5.0,-4.317,1.0,0.0409,0.0214,0.0,0.126,0.366,127.977,61
KREAM,3K4ywyPCdpF9evoL7Z3z1b,Deep End (feat. JHart) - Eden Prince Remix,0.677,0.848,7.0,-6.14,0.0,0.0741,0.0154,0.0011099999999999,0.2769999999999999,0.469,125.068,62
Joel Corry,6y1UtRcHQU07aUs3oxZ8Yn,Sorry,0.7440000000000001,0.79,8.0,-4.617,0.0,0.0562,0.0547,0.000802,0.32,0.847,125.002,81
Hayden James,08nWZuJKHmZGcSe6WpwxXx,Nowhere to Go - Dom Dolla Remix,0.6890000000000001,0.857,0.0,-8.658999999999999,1.0,0.05,0.146,0.356,0.153,0.3379999999999999,124.002,54
Phantoms,4nx4h17pRj1ikT0hZecR8z,Say It,0.745,0.8,11.0,-5.606,0.0,0.0361,0.0209,0.000479,0.113,0.314,122.008,59
Don Diablo,1SG6r7daFfpzPcU15luVqB,Never Change,0.5529999999999999,0.954,7.0,-2.883,1.0,0.0575,0.00377,0.0429,0.408,0.236,125.89,73
Audien,517cAnPxsaxfrkKHHY41wB,Buzzing (with Nevve),0.639,0.591,7.0,-3.905,0.0,0.0344,0.128,6.69e-06,0.159,0.305,128.002,58
VAVO,3R57ncBBnLa5ZdLRGRCKIi,Anything For You - Feenixpawl Remix,0.648,0.778,8.0,-5.5920000000000005,1.0,0.0671,0.0997,0.0,0.127,0.59,123.99,58
Gryffin,4TIkSdsNSfqpuq6ZYvCjAz,All You Need To Know (feat. Calle Lehmann),0.53,0.7290000000000001,0.0,-6.019,1.0,0.0376,0.00699,0.0,0.103,0.2189999999999999,139.929,68
Jonas Blue,1CW7tYkpJ95c7bQkRf6CcK,I Wanna Dance,0.825,0.841,0.0,-6.433,1.0,0.135,0.0906,0.00411,0.258,0.616,126.026,71
Skrillex,5AFrctm65wWIqJsjHPPx85,Midnight Hour with Boys Noize & Ty Dolla $ign,0.8490000000000001,0.847,0.0,-4.349,1.0,0.0682,0.0034,0.000366,0.165,0.34,126.018,73
Yves V,2cFK03sObtI6AK3QKeOT5g,We Got That Cool (feat. Afrojack & Icona Pop),0.639,0.865,1.0,-5.01,1.0,0.0357,0.00462,1.26e-06,0.208,0.611,124.01,72
Rat City,1V028kR7hQgxkibAYOMntP,Kind of Love,0.679,0.825,0.0,-3.759,0.0,0.044,0.0665,0.0,0.128,0.466,119.946,56
FISHER,71NOmiKvk7s5R7dUurNjuy,You Little Beauty,0.926,0.953,6.0,-5.531000000000001,0.0,0.0911,0.00235,0.442,0.313,0.927,123.983,25
R3HAB,02itaCXOdC54J0ISjqqFAp,All Around The World (La La La),0.733,0.8590000000000001,9.0,-5.03,0.0,0.033,0.479,0.0645,0.105,0.52,124.948,83
Elderbrook,3hYdai5p5sQ3vAmHQ6uaK6,Something About You (with Rudimental),0.767,0.605,6.0,-5.737,0.0,0.188,0.5589999999999999,0.000363,0.193,0.657,107.042,72
Bakermat,7MUazB4rGIqFFIkjT95rCO,Baianá,0.564,0.723,2.0,-6.983,0.0,0.0702,0.000741,0.672,0.5429999999999999,0.466,121.97,75
Landis,1RXzKs0tQcn7CeI6w34REK,Nobody Like You - RetroVision Flip,0.745,0.929,6.0,-3.1910000000000003,1.0,0.153,0.118,0.000496,0.609,0.302,125.036,59
Ozzy Osbourne,3cjPSKlHrekNwiE1fZybZ5,Straight to Hell,0.436,0.7609999999999999,8.0,-2.43,1.0,0.0506,0.0012699999999999,0.00403,0.173,0.282,142.02700000000002,25
Ozzy Osbourne,0C4bx13JIMSWOAxd8TaoVq,Under the Graveyard,0.496,0.88,1.0,-2.242,0.0,0.0359,0.00151,2.92e-05,0.0592,0.148,140.009,71
grandson,3yxtsBzVlDBzRoBhHS3TpK,Happy Pill,0.6659999999999999,0.785,7.0,-6.559,1.0,0.0678,0.000816,0.356,0.14,0.654,136.025,64
Post Malone,44pxxRrhiDGuHYP5HjadGF,Take What You Want (feat. Ozzy Osbourne & Travis Scott),0.495,0.8109999999999999,1.0,-2.649,0.0,0.0571,0.102,0.0,0.132,0.241,139.925,56
Marilyn Manson,0FkcmHJOsWE80rlpzfT0Pq,God's Gonna Cut You Down,0.504,0.754,8.0,-5.182,1.0,0.0424,0.139,0.0,0.126,0.583,82.009,71
AWOLNATION,4TIa51S5pZ7U9UdqHWqvsx,The Best,0.639,0.86,2.0,-5.074,0.0,0.0308,0.115,0.176,0.0983,0.0532,110.997,63
Mondo Cozmo,2YUTrl4xlX9jAlpxWEpOnU,Come On,0.225,0.727,0.0,-3.78,1.0,0.0458,5.14e-06,5.12e-06,0.255,0.365,171.83,58
Highly Suspect,2wGfZBcArmMVrd4iUEDuF3,16,0.644,0.627,2.0,-5.226,1.0,0.0409,0.0010199999999999,1.18e-05,0.0638,0.188,91.971,64
Bring Me The Horizon,2eZjO58Qe9og2xmyfw4qwJ,Ludens,0.295,0.679,1.0,-6.182,1.0,0.15,0.000551,5.44e-05,0.165,0.381,197.96400000000003,77
Des Rocs,5OJXavcivnEb2cAXJEWc33,Give Me the Night,0.626,0.884,2.0,-4.53,1.0,0.0621,0.0010199999999999,0.0,0.335,0.758,109.994,10
Zero 9:36,4o48EHVTIDb3PS0EIQ5l7A,Come Thru,0.613,0.86,4.0,-4.065,1.0,0.0425,0.0247,0.0,0.4379999999999999,0.638,93.042,6
blink-182,1VPoFXYjoganemxvLPhhKd,I Really Wish I Hated You,0.615,0.81,1.0,-6.1370000000000005,0.0,0.0506,0.0358,0.0,0.289,0.728,143.054,55
YUNGBLUD,6AYD3ztnzQhAJQ3SOWwqtP,hope for the underrated youth,0.217,0.785,11.0,-3.168,0.0,0.0494,0.0245,0.0,0.121,0.1989999999999999,157.53799999999998,62
grandson,5iN7u2S31T8Mu5LC5JaCxO,Oh No!!!,0.609,0.659,2.0,-7.218,1.0,0.0442,0.00592,0.000292,0.161,0.522,80.99600000000001,43
Asking Alexandria,0C5X8RJXZNuGO2CfQJumb5,The Violence,0.6459999999999999,0.851,8.0,-4.22,0.0,0.0662,0.00618,0.0,0.629,0.3329999999999999,129.918,69
Sleeping With Sirens,6nMNpGl4VvMhtYigbbOmBu,Leave It All Behind,0.555,0.925,2.0,-4.008,0.0,0.121,0.00402,0.000345,0.122,0.308,97.495,65
Slipknot,2093eVNfimjmNjU1gk1ES7,Unsainted,0.427,0.944,7.0,-2.885,1.0,0.0565,0.000197,0.0159,0.0625,0.248,101.078,49
I Prevail,2GFwwTIVLjnOrtP7m9luHC,Hurricane,0.389,0.885,6.0,-5.063,0.0,0.0551,0.000372,0.0003109999999999,0.2019999999999999,0.187,164.989,70
Mike Shinoda,4I0tFcRHjW3AkN1Jg1veOM,fine,0.55,0.685,8.0,-3.28,1.0,0.0353,0.0261,6.9e-05,0.251,0.168,89.977,64
Yelawolf,57F0OIqDnhEIPBI6SHqHJI,Opie Taylor,0.802,0.706,7.0,-7.774,1.0,0.147,0.00356,0.168,0.0366,0.736,96.02,64
Inhaler,0UB9FchcGKnQ7GCDl9dJjF,My Honest Face,0.414,0.949,5.0,-6.037999999999999,1.0,0.0767,0.000498,0.000317,0.102,0.46,159.999,61
Machine Gun Kelly,6bWBLZLBRQEJ5KsLicouNB,I Think I'm OKAY (with YUNGBLUD & Travis Barker),0.629,0.7290000000000001,7.0,-4.744,1.0,0.0325,0.0279999999999999,0.0,0.288,0.304,119.996,46
The Glorious Sons,1pf8bjnKw5SgtfSvINI0Kt,Closer To The Sky,0.629,0.8809999999999999,7.0,-4.525,1.0,0.0731,0.003,0.00716,0.109,0.4539999999999999,93.933,49
White Reaper,2hJIp64P8hh2VLtvxuIT3Z,Might Be Right,0.595,0.86,1.0,-3.897,0.0,0.0332,0.0022199999999999,0.18,0.2269999999999999,0.8909999999999999,131.99,60
Green Day,4r59yc67nric1MZQ2igkhx,Father of All...,0.462,0.912,11.0,-4.07,0.0,0.226,0.000138,0.0,0.0357,0.722,163.937,59
Weezer,4zB544yCIaSw3cuHltMCRJ,The End of the Game,0.574,0.865,8.0,-4.0280000000000005,1.0,0.0409999999999999,0.00121,2.92e-06,0.108,0.669,119.068,65
Zero 9:36,5ngkxE4PtED8B5OOYnkeyu,Leave The Light On,0.679,0.5589999999999999,9.0,-7.247999999999999,0.0,0.0407,0.0131,0.0,0.25,0.522,130.042,57
Dirty Honey,3VZjogSj2XePaVubGgFOUo,When I'm Gone,0.452,0.916,1.0,-3.17,1.0,0.0478,0.000308,0.000391,0.118,0.5920000000000001,90.995,18
Jimmy Eat World,3XWptIVUohAaiBSSWzScKB,Love Never,0.529,0.925,4.0,-2.991,1.0,0.0748,0.000156,0.000525,0.1989999999999999,0.71,134.013,54
DREAMERS,2ExTlf6wuN0WPFzPSh3V3d,Desensitize,0.521,0.989,11.0,-2.386,0.0,0.123,0.0066,2.1e-06,0.207,0.361,101.02,57
Foals,7bDztTav6TQByZmDJmUT5Y,Like Lightning,0.55,0.779,0.0,-4.151,1.0,0.036,0.0414,0.000213,0.364,0.5479999999999999,100.31,67
YUNGBLUD,4KzOYxD4qIkUtZV9ZYakGu,original me (feat. dan reynolds of imagine dragons),0.471,0.7859999999999999,1.0,-5.24,1.0,0.192,0.0088799999999999,1.89e-06,0.187,0.61,160.01,76
New Politics,3PwERhY34Og6uqCy3oABtq,Unstoppable,0.545,0.899,10.0,-4.276,0.0,0.128,0.00683,1.91e-06,0.0929,0.593,170.128,56
Palaye Royale,0NflwidhwbOHB9tBesSQrx,"Massacre, The New American Dream",0.397,0.966,7.0,-4.957,0.0,0.133,0.0005769999999999,0.012,0.184,0.375,167.868,40
A Day To Remember,57yI1u6t6cFXbjgjQcRHug,Resentment,0.512,0.952,9.0,-3.285,0.0,0.1669999999999999,8.63e-05,4.16e-05,0.0544,0.17,122.988,30
Demob Happy,5KkdV1Iq79PMNjHyznVOMW,Autoportrait,0.5670000000000001,0.964,7.0,-6.093,1.0,0.0648,0.00061,0.000296,0.238,0.792,148.993,51
Left Boy,0kP4jYOuH9le6avYm2JnvZ,Sex Party,0.516,0.858,11.0,-4.503,0.0,0.125,0.0496,0.0,0.15,0.685,155.082,61
STARSET,5CxHzMIN3ZOH8f18RdNYwO,MANIFEST,0.531,0.8740000000000001,8.0,-5.939,1.0,0.0524,0.0001909999999999,6.35e-05,0.256,0.489,147.94799999999998,45
Sturgill Simpson,5Q2gtn5mYtdlqu76kp20sR,Sing Along,0.489,0.957,7.0,-2.812,1.0,0.0559999999999999,0.0115,0.000405,0.173,0.53,124.026,42
Catfish and the Bottlemen,0ZfEeIu7CNHQhbCTiVv3cx,2all,0.396,0.778,7.0,-3.99,0.0,0.0718,0.00246,0.00291,0.0952,0.362,166.84599999999998,65
Cage The Elephant,1KuVdyg8d6NlRhbpHxg5UF,Social Cues,0.6679999999999999,0.913,9.0,-3.097,1.0,0.0348,0.0119,6.59e-06,0.111,0.933,132.039,71
Arrested Youth,6lvaLDCPjbxhC8EmNVHfIO,Dig,0.595,0.928,0.0,-4.825,1.0,0.0821,0.0316,0.0,0.217,0.72,145.06799999999998,55
Greta Van Fleet,4rhUBIlzi7zgV7TryhVujl,Edge Of Darkness,0.452,0.944,2.0,-3.785,1.0,0.0587,0.00717,0.161,0.0766,0.6729999999999999,148.07,64
The Blue Stones,0Aergaee1PD3zbWcjxcUJl,Shakin' Off The Rust,0.585,0.8,7.0,-6.093999999999999,1.0,0.035,0.0017,4.96e-06,0.0981,0.368,110.971,58
Whiskey Myers,7GPTK0ueaymxm8UUvYyP2l,Gasoline,0.517,0.904,5.0,-4.234,1.0,0.0395,0.00105,0.000913,0.264,0.529,127.049,55
Frank Carter & The Rattlesnakes,78n9Kl5xJjWfUPEYUAhhG1,Crowbar,0.5720000000000001,0.639,5.0,-6.196000000000001,1.0,0.0506,0.0922,1.64e-05,0.563,0.804,179.857,58
YONAKA,6XZ8SzOsrIPce5JdgMeJFF,Rockstar,0.482,0.8809999999999999,9.0,-3.707,0.0,0.0627,0.0135,1.89e-06,0.122,0.296,128.13299999999998,58
Gary Clark Jr.,0Jxl1PdSbiQPYRPVdzBdES,This Land,0.506,0.921,10.0,-2.967,0.0,0.0606,0.019,8.09e-05,0.0677,0.2789999999999999,82.03299999999999,52
Dinosaur Pile-Up,6hZ11ThYoAHlLJsBK2U3jH,Back Foot,0.547,0.922,6.0,-5.845,1.0,0.0858,0.00619,1.13e-05,0.349,0.8440000000000001,160.128,57
Papa Roach,6Mf8ozEDo35UcgKgKajrBY,Come Around,0.431,0.903,2.0,-5.462000000000001,1.0,0.125,0.0555,0.00217,0.0883,0.133,186.036,64
Badflower,28KccB3Iw5Gg8MjKewEQFW,The Jester,0.51,0.8270000000000001,2.0,-6.013,1.0,0.0419,0.0070799999999999,7.269999999999999e-05,0.191,0.3379999999999999,92.92,61
Summer Walker,3TTMUI5dFcbeNSDTTDY9M8,Come Thru (with Usher),0.679,0.728,5.0,-3.092,0.0,0.154,0.159,0.0,0.107,0.46,152.001,83
Tory Lanez,0Odu228D0yGcFySGuxU4rY,The Take (feat. Chris Brown),0.4639999999999999,0.547,7.0,-8.137,0.0,0.3389999999999999,0.0511,0.0,0.155,0.423,67.003,75
Jacquees,6tq6PWrJ8y8icAv1x45YXT,"Verify (feat. Young Thug, Gunna)",0.525,0.637,1.0,-4.717,1.0,0.0932,0.0289,0.0,0.0763,0.322,84.72,72
Dreamville,4nw0S8MtvcLSpXCS9M8ciL,Got Me (with Ari Lennox & Omen feat. Ty Dolla $ign & Dreezy),0.664,0.61,7.0,-6.432,0.0,0.3389999999999999,0.145,0.0,0.0969999999999999,0.472,76.024,74
Chris Brown,1GIYmwtBbPSHrqcSaukZck,Heat (feat. Gunna),0.62,0.613,0.0,-5.83,1.0,0.0795,0.0607,0.0,0.1169999999999999,0.483,82.43,78
Jhené Aiko,1nal3Tf1OCV53KigMZXsZ7,None Of Your Concern,0.422,0.546,9.0,-8.155,0.0,0.249,0.8440000000000001,0.0,0.108,0.385,74.741,75
Alicia Keys,4eFvubnLRBu8vMPZqu5eC9,Show Me Love (feat. 21 Savage & Miguel),0.643,0.7509999999999999,5.0,-5.215,0.0,0.1159999999999999,0.2689999999999999,0.0,0.0507,0.735,129.143,73
Majid Jordan,1opARDDYaOeE1QUdwXmBGu,Caught Up (feat. Khalid),0.6779999999999999,0.4379999999999999,9.0,-8.847000000000001,0.0,0.0577,0.29,0.0,0.0838,0.501,81.498,77
Summer Walker,4otQJBpb8okSeykALR3eCH,Something Real (with London On Da Track & Chris Brown),0.685,0.667,8.0,-3.837,1.0,0.0365,0.0564,0.0,0.115,0.643,95.518,28
H.E.R.,2rTnVB1bvwxHtaIl4uVu7f,Slide,0.8270000000000001,0.469,10.0,-9.141,0.0,0.341,0.0807,8.12e-06,0.207,0.196,97.028,80
Pink Sweat$,1WMn91p7f5XC7nOeddClml,Honesty - Remix,0.725,0.373,6.0,-6.497999999999999,0.0,0.0395,0.77,0.0,0.111,0.342,80.035,64
PARTYNEXTDOOR,5bvnqVuq7UFl0txSlHpsfS,Loyal (feat. Drake),0.866,0.53,0.0,-6.347,0.0,0.0495,0.517,0.00159,0.0946,0.203,104.952,0
Luke James,05TFja7Cz5s1xD5HMAnIEx,go girl,0.703,0.705,6.0,-3.984,0.0,0.154,0.153,0.0,0.49,0.708,140.934,62
Lucky Daye,1sQBPGypjSgEgJZvD8u8ty,Roll Some Mo,0.397,0.507,11.0,-9.026,1.0,0.0605,0.259,0.0447,0.142,0.363,74.737,68
Tiana Major9,1mEO3xiJqEWXYIdZalDzHR,"Collide - From ""Queen & Slim: The Soundtrack""",0.55,0.6659999999999999,5.0,-6.089,1.0,0.0656,0.308,0.00763,0.185,0.423,147.828,66
Teyana Taylor,2E6S3NgbSG9NYwbdi6rWYB,Morning,0.579,0.632,3.0,-7.732,0.0,0.0918,0.677,0.0,0.0892,0.76,120.258,72
Tank,3cBDXeBa5jR7nCks8KQQrN,I Don't Think You're Ready,0.784,0.49,2.0,-5.553999999999999,1.0,0.262,0.6459999999999999,0.0068099999999999,0.241,0.674,135.96,55
BJ The Chicago Kid,79sX21LCECS5iBt0rRhU4W,Not Coming Back,0.527,0.503,8.0,-10.467,1.0,0.0444,0.159,2.53e-06,0.159,0.402,135.859,6
Alicia Keys,4DbbQcjs1sfPFcUys9SbSy,Time Machine,0.7659999999999999,0.644,3.0,-5.754,0.0,0.0909,0.0186,0.00539,0.0909,0.491,105.984,40
Summer Walker,2xyx0o4xNOLLjBSbOOdcbA,Playing Games (with Bryson Tiller) - Extended Version,0.726,0.408,11.0,-6.606,0.0,0.0614,0.603,0.0,0.225,0.4589999999999999,115.918,84
Fantasia,1MqVHgJ8JFyU03XOstZDA6,PTSD (feat. Tank & The Bonfyre),0.675,0.701,8.0,-5.8870000000000005,0.0,0.11,0.374,0.0,0.109,0.639,113.042,60
Jhené Aiko,1vXFnAO7zu7n0ErcJmGLZF,Triggered - Remix,0.487,0.439,0.0,-11.316,1.0,0.392,0.742,0.0,0.091,0.369,91.582,74
Jacquees,0mx2SptsYoBU1fU1xdNWU8,Risk It All (feat. Tory Lanez),0.495,0.7190000000000001,4.0,-6.84,0.0,0.131,0.133,0.0,0.152,0.3229999999999999,94.782,53
Bryson Tiller,6S5dMjMifQYmyTu1mX4f8P,Blame,0.73,0.38,11.0,-8.558,0.0,0.0988,0.0319,4.93e-05,0.12,0.3229999999999999,114.973,76
Snoh Aalegra,2VqKx3HH8gaZPabNWYvksy,I Want You Around,0.705,0.433,4.0,-9.706,1.0,0.204,0.3879999999999999,0.134,0.0841,0.602,168.00599999999997,72
Khalid,6TqXcAFInzjp0bODyvrWEq,Talk (feat. Disclosure),0.901,0.4,0.0,-8.575,1.0,0.126,0.051,0.0,0.0599,0.346,135.984,84
Miguel,782CIMTujSmNFrRuAVhsqd,Funeral,0.743,0.31,2.0,-10.016,1.0,0.0554,0.036,0.0251,0.183,0.171,95.993,71
Missy Elliott,30QVousvHxslg00I7dNLU2,Why I Still Love You,0.911,0.525,8.0,-7.02,1.0,0.172,0.0741,0.0,0.311,0.768,102.03,62
Tank,2fpVvARsopfxhvNaUMwvS6,Somebody Else (feat. JoJo),0.502,0.514,1.0,-6.271,0.0,0.301,0.75,0.0,0.145,0.49,77.262,62
Chris Brown,6hecXwh6EZHcl6rZyJftKQ,Overtime,0.586,0.8079999999999999,9.0,-5.061,0.0,0.0447,0.203,0.0,0.13,0.455,95.979,70
Jorja Smith,5pAbCxt9e3f81lOmjIXwzd,Be Honest (feat. Burna Boy),0.757,0.737,4.0,-6.728,0.0,0.114,0.311,0.0,0.113,0.635,98.057,85
DaVido,1xJTW86sJ1OoloXeOret6t,Blow My Mind,0.52,0.644,7.0,-7.09,0.0,0.0783,0.129,0.000235,0.107,0.6,103.646,73
Daniel Caesar,3uouaAVXpQR3X8RYkJyitQ,CYANIDE,0.589,0.652,10.0,-7.497999999999999,1.0,0.373,0.7040000000000001,0.00055,0.125,0.486,158.49,73
Brandy,3f9eR0IZrktbCSqPfxM9jr,FREEDOM RINGS,0.597,0.633,0.0,-5.827999999999999,1.0,0.0791,0.166,0.0,0.0768,0.615,87.976,61
Swae Lee,5jlLBqK31dOqXECKn3jlMX,Sextasy,0.784,0.416,7.0,-9.231,1.0,0.102,0.0546,2.1600000000000003e-05,0.1119999999999999,0.259,147.994,71
Quality Control,1bIEvOOqf2V3QBrFiClE3Y,Leave Em Alone,0.517,0.747,6.0,-4.74,0.0,0.296,0.0189,7.35e-06,0.0821,0.506,102.033,72
SiR,5LKzqs734Xs528hqK8bGS1,You Can't Save Me,0.623,0.585,0.0,-7.895,1.0,0.124,0.0628,0.000155,0.119,0.5379999999999999,158.273,68
PJ Morton,5LpLw3R6TDlvmOIsgeCNjy,BUILT FOR LOVE (feat. Jazmine Sullivan),0.657,0.455,5.0,-10.586,1.0,0.0667,0.586,1.87e-05,0.18,0.488,129.94299999999998,62
The Bonfyre,6eKQpHfI07oX6KEJRGWDtl,U Say (feat. 6LACK),0.625,0.561,5.0,-6.653,0.0,0.0644,0.019,0.0,0.31,0.243,126.088,67
11:11,5LbXnDbn75IQSm5FCTANHd,All Year,0.541,0.55,5.0,-8.051,0.0,0.0949,0.1889999999999999,0.000728,0.11,0.253,155.767,65
Raphael Saadiq,2TuRqxy7EI8gMGDQFt3iTV,Something Keeps Calling (feat. Rob Bacon),0.61,0.65,7.0,-7.0920000000000005,1.0,0.0353,0.256,1.51e-05,0.431,0.586,79.957,64
Juanes,02lGHA7bFFplYLihnUWTx8,Tequila,0.757,0.688,9.0,-4.546,1.0,0.1119999999999999,0.226,0.0,0.237,0.7040000000000001,155.994,10
Tainy,3jbT1Y5MoPwEIpZndDDwVq,Adicto (with Anuel AA & Ozuna),0.7340000000000001,0.836,10.0,-4.803,0.0,0.0735,0.017,1.64e-05,0.179,0.623,80.002,93
Lunay,37zdqI4r1gswIzczSBkRon,Aventura,0.7290000000000001,0.726,5.0,-3.208,1.0,0.0422,0.223,0.0,0.1009999999999999,0.8759999999999999,92.025,88
J Balvin,2rc7BkzO8qepMFAxHtOrXc,Blanco,0.87,0.706,9.0,-5.395,0.0,0.126,0.0253,0.0063,0.0872,0.593,100.013,78
Nicky Jam,7JabxjX6a5GvDDw6zRFscj,Whine Up,0.8170000000000001,0.665,9.0,-6.224,0.0,0.0758,0.0549,0.0,0.103,0.662,104.957,67
Bad Bunny,5DxXgozhkPLgrbKFY91w0c,Vete,0.8859999999999999,0.672,1.0,-4.394,1.0,0.188,0.0363,8.78e-06,0.1009999999999999,0.526,91.976,71
Sech,6Y4PDQv4XjYjHLeLmvyOt0,Si Te Vas,0.732,0.644,0.0,-4.124,1.0,0.132,0.0934,4.54e-06,0.143,0.5539999999999999,174.1,91
Camilo,1nocRtwyNPVtGcIJqfgdzZ,Tutu,0.731,0.8320000000000001,9.0,-2.592,1.0,0.0503,0.273,0.0,0.0665,0.94,146.013,91
Reik,59s0s39NFWScuHDbHytI14,Indeciso,0.738,0.748,0.0,-4.902,1.0,0.0453,0.182,0.0,0.11,0.8959999999999999,94.949,90
ROSALÍA,7BlBVFwvbWvcwNcUarQmjk,"Yo x Ti, Tu x Mi",0.78,0.759,1.0,-3.292,1.0,0.225,0.462,0.000868,0.143,0.579,91.952,92
J Balvin,0fea68AdmYNygeTGI4RC18,LA CANCIÓN,0.754,0.6459999999999999,7.0,-5.795,1.0,0.317,0.152,1.85e-05,0.108,0.429,176.08900000000003,93
Ozuna,6ofuqm2qLMi9lBFEF9mJMb,Hasta Que Salga el Sol,0.857,0.823,11.0,-4.22,1.0,0.0516,0.0206,0.00077,0.0593,0.57,96.048,82
Anuel AA,2ksOAxtIxY8yElEWw8RhgK,China,0.7859999999999999,0.8079999999999999,7.0,-3.702,1.0,0.0882,0.0846,0.000289,0.0822,0.609,105.027,96
Maluma,5099x34vBakWpGkHourFxP,Qué Pena,0.635,0.6609999999999999,11.0,-6.425,0.0,0.364,0.102,0.0,0.336,0.858,126.15,88
Rauw Alejandro,6mAN61JH0dzyZpWslS11jy,Fantasias,0.879,0.703,1.0,-4.218999999999999,1.0,0.0701,0.143,0.0,0.0569,0.7879999999999999,94.004,92
Rich Music LTD,0wMs7DPFOnToNAoecvAFQc,Uniforme,0.7390000000000001,0.863,9.0,-3.667,1.0,0.139,0.0656,0.0,0.254,0.773,173.946,84
Bad Bunny,2TH65lNHgvLxCKXM3apjxI,Callaita,0.61,0.624,2.0,-4.773,1.0,0.309,0.6,2.12e-06,0.243,0.244,176.169,93
Becky G,5q4VCiu0mpLX3ObuZ77CYc,24/7,0.887,0.633,5.0,-4.075,0.0,0.0896,0.0486,1.16e-05,0.109,0.892,91.99,76
Nicky Jam,3KekO5WUfJsh7kYU9o2w50,Atrévete,0.552,0.675,11.0,-3.824,1.0,0.297,0.311,0.0,0.119,0.586,183.785,79
Beéle,4zAmejUNIsPCWsj5t1lGo4,Loco,0.8490000000000001,0.569,6.0,-6.14,1.0,0.126,0.155,2.18e-05,0.0696,0.7659999999999999,105.038,61
CNCO,65HT0L2eAtvbH56XrJqPbf,Pegao,0.73,0.725,0.0,-6.446000000000001,1.0,0.0689,0.0787,0.0,0.544,0.5710000000000001,95.061,79
Manuel Turizo,4fj7e6Tc48Bmomwyz2Z2XC,Te Quemaste,0.7290000000000001,0.773,0.0,-2.486,1.0,0.131,0.611,0.00106,0.287,0.718,176.053,87
Rich Music LTD,4AjWbAwRpxk2worpjNH5CS,Quizás,0.727,0.815,3.0,-2.454,1.0,0.153,0.0258,0.0,0.231,0.677,176.075,74
Wisin & Yandel,0PabDDMMzwmn9cfJsfes7W,Chica Bombastic,0.777,0.754,8.0,-3.392,1.0,0.185,0.0384,0.0,0.0393,0.78,171.99200000000002,78
Dalex,1tpbAGsGpZee5jDHMcLrUJ,Bellaquita,0.584,0.698,8.0,-3.961,1.0,0.106,0.09,6.87e-05,0.171,0.765,166.047,87
Mau y Ricky,6Y6YC93R1r0CISm5iC4j27,BOTA FUEGO,0.728,0.83,11.0,-4.0,1.0,0.36,0.2339999999999999,0.0,0.0962,0.633,175.984,79
Ricky Martin,7MkFd0UDHlILDrhBjGZH5K,Cántalo,0.708,0.795,1.0,-4.71,1.0,0.1159999999999999,0.0339,0.0,0.362,0.731,95.039,72
Justin Quiles,1ndyl3wJCFs872XZ3ztPk6,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix",0.743,0.7090000000000001,3.0,-3.922,0.0,0.0879,0.0451,5.18e-06,0.0809,0.831,170.00099999999998,89
Manuel Turizo,1ScD7XQYCKmJ3fdNh71lUE,Bailemos,0.772,0.626,1.0,-5.107,0.0,0.124,0.132,0.0,0.0862,0.895,169.93400000000003,79
Natti Natasha,2dy3TKVDEbIeWxeIb8JWqZ,La Mejor Versión de Mi - Remix,0.735,0.7120000000000001,11.0,-5.119,0.0,0.0326,0.732,0.0,0.302,0.894,131.938,81
Major Lazer,1RKZvaLj3UPhGjZkaIrFm7,Que Calor (feat. J Balvin & El Alfa),0.795,0.885,8.0,-4.13,1.0,0.0713,0.0375,0.0063799999999999,0.292,0.46,126.037,79
TINI,09nSCeCs6eYfAIJVfye1CE,Oye,0.6829999999999999,0.51,7.0,-7.894,0.0,0.0646,0.447,0.0,0.175,0.255,95.08,84
Noriel,2B94bbI1a4LyBpK1439oP7,Cuerpo en Venta,0.696,0.601,11.0,-5.749,1.0,0.302,0.161,0.0,0.0974,0.408,91.924,86
Piso 21,1cVlW9WQiGlFdWUXFdFZGh,Pa' Olvidarme De Ella,0.728,0.542,0.0,-5.195,1.0,0.0514,0.259,0.0,0.136,0.637,90.016,86
Mau y Ricky,2EEmzqzM70CybVspgM7YRT,La Boca - Remix,0.691,0.773,11.0,-3.812,0.0,0.0355,0.236,0.0,0.3289999999999999,0.85,92.992,85
C. Tangana,1KdwnsWOvhM53vezy5ROuf,No Te Debí Besar,0.672,0.684,9.0,-5.682,0.0,0.316,0.125,0.0261,0.183,0.62,75.233,84
TINI,4BCPItsB94KDLuERZT3aNM,Fresa,0.7809999999999999,0.866,5.0,-3.4930000000000003,0.0,0.0867,0.216,0.0,0.1009999999999999,0.8640000000000001,95.993,84
